ID,Name,Price,URL
430645,Cutex Nail Polish Remover Nourishing,$6.00,https://www.igashop.com.au/product/cutex-nail-polish-remover-nourishing-430645
967825,Loral Paris Revita Lift Facial Serum,$40.00,https://www.igashop.com.au/product/loral-paris-revita-lift-facial-serum-967825
377339,Neutrogena Night Calming Makeup Remover Facial Wipes,$8.50,https://www.igashop.com.au/product/neutrogena-night-calming-makeup-remover-facial-wipes-377339
993164,Nivea Daily Essentials Extra Gentle Eye Make Up Remover,$10.50,https://www.igashop.com.au/product/nivea-daily-essentials-extra-gentle-eye-make-up-remover-993164
635635,Nivea Repair Protection Caring Lip Balm Spf15,$5.00,https://www.igashop.com.au/product/nivea-repair-protection-caring-lip-balm-spf15-635635
356794,Odyssey Coal Face Washer,$5.70,https://www.igashop.com.au/product/odyssey-coal-face-washer-356794
358916,Odyssey Sea Face Washer,$5.70,https://www.igashop.com.au/product/odyssey-sea-face-washer-358916
358851,Odyssey Silver Face Washer,$5.70,https://www.igashop.com.au/product/odyssey-silver-face-washer-358851
248043,Redberry Emery Boards,$3.20,https://www.igashop.com.au/product/redberry-emery-boards-248043
248645,Redberry Exfoliating Glove Set,$5.30,https://www.igashop.com.au/product/redberry-exfoliating-glove-set-248645
248077,Redberry Nail Scissors Curved,$8.50,https://www.igashop.com.au/product/redberry-nail-scissors-curved-248077
248580,Redberry Slanted Tip Tweezer,$4.00,https://www.igashop.com.au/product/redberry-slanted-tip-tweezer-248580
248035,Redberry Toenail Clipper,$7.50,https://www.igashop.com.au/product/redberry-toenail-clipper-248035
731376,Sally Hansen Strengthening Remover,$6.00,https://www.igashop.com.au/product/sally-hansen-strengthening-remover-731376
371079,Scholl Velvet Smooth Nail Care Heads Refill,$20.00,https://www.igashop.com.au/product/scholl-velvet-smooth-nail-care-heads-refill-371079
160000012522,Sukin Paw Paw Ointment,$5.00,https://www.igashop.com.au/product/sukin-paw-paw-ointment-160000012522
