ID,Name,Price,URL
862258,Always Discreet Liners Normal,$7.50,https://www.igashop.com.au/product/always-discreet-liners-normal-862258
862224,Always Discreet Pads Long,$9.00,https://www.igashop.com.au/product/always-discreet-pads-long-862224
862397,Always Discreet Pads Night Maxi,$9.00,https://www.igashop.com.au/product/always-discreet-pads-night-maxi-862397
862216,Always Discreet Pads Normal,$9.00,https://www.igashop.com.au/product/always-discreet-pads-normal-862216
862389,Always Discreet Small Plus Pads,$8.00,https://www.igashop.com.au/product/always-discreet-small-plus-pads-862389
862193,Always Discreet Underwear Large,$23.50,https://www.igashop.com.au/product/always-discreet-underwear-large-862193
862208,Always Discreet Underwear Plus Medium,$23.50,https://www.igashop.com.au/product/always-discreet-underwear-plus-medium-862208
21381,Bic Disposable Shaver Sensitive,$7.00,https://www.igashop.com.au/product/bic-disposable-shaver-sensitive-21381
422401,Bic Razor Soleil Glow,$7.38,https://www.igashop.com.au/product/bic-razor-soleil-glow-422401
639582,Bic Shaver Twin Lady,$3.68,https://www.igashop.com.au/product/bic-shaver-twin-lady-639582
947524,Bic Simply Soleil Click Razors,$8.50,https://www.igashop.com.au/product/bic-simply-soleil-click-razors-947524
20000004772,Bic Simply Soleil Disposable Razor,$3.52,https://www.igashop.com.au/product/bic-simply-soleil-disposable-razor-20000004772
678808,Bic Soleil Razor Coloreal Collection,$8.41,https://www.igashop.com.au/product/bic-soleil-razor-coloreal-collection-678808
316142,Bic Soleil Twilight Lavender Razor,$5.42,https://www.igashop.com.au/product/bic-soleil-twilight-lavender-razor-316142
821090,Carefree Barely There Unscented Panty Liners,$5.00,https://www.igashop.com.au/product/carefree-barely-there-unscented-panty-liners-821090
91213,Carefree Flat Panty Liners Regular,$6.50,https://www.igashop.com.au/product/carefree-flat-panty-liners-regular-91213
323385,Carefree Flexia Super Tampons With Wings,$6.50,https://www.igashop.com.au/product/carefree-flexia-super-tampons-with-wings-323385
56378,Carefree Original Tampons Regular,$4.25,https://www.igashop.com.au/product/carefree-original-tampons-regular-56378
56718,Carefree Original Tampons Super,$8.50,https://www.igashop.com.au/product/carefree-original-tampons-super-56718
44509,Carefree Panty Liner Barely There Scented,$5.50,https://www.igashop.com.au/product/carefree-panty-liner-barely-there-scented-44509
669668,Carefree Panty Liner Long,$5.50,https://www.igashop.com.au/product/carefree-panty-liner-long-669668
660402,Carefree Panty Liners Regular,$5.50,https://www.igashop.com.au/product/carefree-panty-liners-regular-660402
660397,Carefree Panty Liners Shower Fresh Liners,$5.00,https://www.igashop.com.au/product/carefree-panty-liners-shower-fresh-liners-660397
96124,Carefree Procomfort Super Tampons,$5.55,https://www.igashop.com.au/product/carefree-procomfort-super-tampons-96124
96035,Carefree Procomfort Tampons Regular,$6.50,https://www.igashop.com.au/product/carefree-procomfort-tampons-regular-96035
323084,Carefree Tampons Flexia Regular,$6.50,https://www.igashop.com.au/product/carefree-tampons-flexia-regular-323084
56776,Carefree Tampons Regular,$8.00,https://www.igashop.com.au/product/carefree-tampons-regular-56776
190000001523,Community Co For U Super Tampons,$1.90,https://www.igashop.com.au/product/community-co-for-u-super-tampons-190000001523
20000000021,Community Co For U Tampons Regular,$3.15,https://www.igashop.com.au/product/community-co-for-u-tampons-regular-20000000021
650106,Cottons Organic 100 Cotton Super Tampons,$5.80,https://www.igashop.com.au/product/cottons-organic-100-cotton-super-tampons-650106
835463,Cottons Organic Overnight Pads With Wings,$5.65,https://www.igashop.com.au/product/cottons-organic-overnight-pads-with-wings-835463
